#FILE	tmp/pdfs/fitting_dimension_audit/fujikin_ocr/ocr-03.png
0.305233	0.813853	0.015988	0.010823	1.0000	7.52
0.324128	0.813822	0.045058	0.010952	1.0000	42.05 19.05
0.398256	0.813853	0.059593	0.010823	1.0000	UJR-R-6.35x9.52M
0.668605	0.813853	0.013081	0.010823	1.0000	3.2
0.690407	0.813853	0.017442	0.010823	1.0000	R1/8
0.713663	0.813853	0.039244	0.010823	1.0000	5/16-24UNF
0.761628	0.813853	0.013081	0.010823	1.0000	2.3
0.783430	0.813853	0.013081	0.010823	1.0000	12
0.806686	0.813853	0.013081	0.010823	1.0000	26
0.829890	0.813454	0.036441	0.011621	1.0000	UJR-H-3.2A
0.667151	0.794372	0.015988	0.010823	1.0000	6.35
0.690407	0.794372	0.017442	0.010823	1.0000	R1/8
0.713663	0.794372	0.039244	0.010823	1.0000	9/16-18UNF
0.761628	0.794372	0.011628	0.010823	1.0000	4.8
0.784884	0.794372	0.011628	0.010823	1.0000	17
0.808140	0.794372	0.011628	0.010823	1.0000	33
0.829942	0.794372	0.039244	0.010823	1.0000	UJR-H-6.35A
0.667151	0.774892	0.017442	0.010823	1.0000	6.35
0.690407	0.774892	0.017442	0.010823	1.0000	R1/4
0.713663	0.774892	0.039244	0.010823	1.0000	9/16-18UNF
0.784884	0.774892	0.011628	0.010823	1.0000	17
0.806686	0.774892	0.013081	0.010823	1.0000	36
0.829942	0.774892	0.039244	0.010823	1.0000	UJR-H-6.35B
0.667151	0.755411	0.015988	0.010823	1.0000	6.35
0.690407	0.755411	0.017442	0.010823	1.0000	R3/8
0.713663	0.755411	0.039244	0.010823	1.0000	9/16-18UNF
0.761628	0.755411	0.013081	0.010823	1.0000	4.8
0.784884	0.755411	0.011628	0.010823	1.0000	17
0.808140	0.755411	0.011628	0.010823	1.0000	38
0.829942	0.755411	0.040698	0.010823	1.0000	UJR-H-6.35C
0.808140	0.738095	0.010174	0.004329	1.0000	40
0.829942	0.735931	0.039244	0.010823	1.0000	UJR-H-9.52B
0.667151	0.716450	0.017442	0.010823	1.0000	9.52
0.715037	0.715826	0.036495	0.012070	1.0000	7/8-14UNF
0.761628	0.716450	0.013081	0.010823	1.0000	9.7
0.784884	0.716450	0.011628	0.010823	1.0000	23
0.829942	0.716450	0.039244	0.010823	1.0000	UJR-H-9.52C
0.667151	0.696970	0.017442	0.010823	1.0000	9.52
0.690407	0.696970	0.017442	0.010823	1.0000	R1/2
0.715116	0.696970	0.036337	0.010823	1.0000	7/8-14UNF
0.784884	0.696970	0.011628	0.008658	1.0000	23
0.808140	0.696970	0.011628	0.008658	1.0000	45
0.829942	0.696970	0.039244	0.010823	1.0000	UJR-H-9.52D
